position_ss,lastname,firstname,nationality,age,dob,wst_rider_id,fis_code,number_of_results_ss,points_ss,gender,concat_id,created_at,updated_at
1446,Tributsch,David,AUT,,,101102,,1 / (1),5.55,m,davidtributschaut,11/21/20 8:22,11/21/20 8:22
1447,Stanek,Jarek,FIN,,,97147,,1 / (1),5.55,m,jarekstanekfin,11/21/20 8:22,11/21/20 8:22
1448,Roeoesli,Mattia,SUI,,,100949,,1 / (1),5.53,m,mattiaroeoeslisui,11/21/20 8:22,11/21/20 8:22
1449,Ranninger,Mario,AUT,,,101121,,1 / (1),5.51,m,marioranningeraut,11/21/20 8:22,11/21/20 8:22
1450,M¸ller,Max,SUI,,,99989,,1 / (1),5.5,m,maxm¸llersui,11/21/20 8:22,11/21/20 8:22
1451,Voegtle,Declan,USA,,,99531,,1 / (1),5.5,m,declanvoegtleusa,11/21/20 8:22,11/21/20 8:22
1452,Hatano,Shoma,JPN,,,98154,,1 / (1),5.48,m,shomahatanojpn,11/21/20 8:22,11/21/20 8:22
1453,Ewasllo,Owen,CAN,,,100585,,1 / (1),5.42,m,owenewasllocan,11/21/20 8:22,11/21/20 8:22
1454,Charron,Owen,CAN,13,11/20/07 0:00,100646,,1 / (1),5.37,m,owencharroncan,11/21/20 8:22,11/21/20 8:22
1455,Bottcher,Thore,NOR,,,100714,,1 / (1),5.35,m,thorebottchernor,11/21/20 8:22,11/21/20 8:22
1456,Huber,Luc,SUI,,,99990,,1 / (1),5.34,m,luchubersui,11/21/20 8:22,11/21/20 8:22
1457,Brillet,Leon,FRA,,,100553,,1 / (1),5.32,m,leonbrilletfra,11/21/20 8:22,11/21/20 8:22
1458,Negishi,Ryota,JPN,,,100823,,1 / (1),5.28,m,ryotanegishijpn,11/21/20 8:22,11/21/20 8:22
1459,Stefansson,Stefan Solvi,ISL,,,100171,,1 / (1),5.25,m,stefan solvistefanssonisl,11/21/20 8:22,11/21/20 8:22
1460,Haberzettl,Vincent,SUI,,,99991,,1 / (1),5.18,m,vincenthaberzettlsui,11/21/20 8:22,11/21/20 8:22
1461,Knight,Jacob,USA,,,96966,,1 / (1),5.17,m,jacobknightusa,11/21/20 8:22,11/21/20 8:22
1462,Heser,Leander,GER,,,100786,,1 / (1),5.15,m,leanderheserger,11/21/20 8:22,11/21/20 8:22
1463,Thorleifsson,Asgeir Thor,ISL,,,101059,,1 / (1),5.11,m,asgeir thorthorleifssonisl,11/21/20 8:22,11/21/20 8:22
1464,Arahira,Rei,JPN,,,100731,,1 / (1),5.08,m,reiarahirajpn,11/21/20 8:22,11/21/20 8:22
1465,Fritz,Leo Angelo,NOR,,,100613,,1 / (1),5.07,m,leo angelofritznor,11/21/20 8:22,11/21/20 8:22
1465,Laminie,Theo,FRA,,,97373,9190510,1 / (1),5.07,m,theolaminiefra,11/21/20 8:22,11/21/20 8:22
1467,Melanson,Rodden,CAN,14,7/1/06 0:00,101053,,1 / (1),5,m,roddenmelansoncan,11/21/20 8:22,11/21/20 8:22
1468,Kimoto,Tatsuya,JPN,,,99672,,1 / (1),4.97,m,tatsuyakimotojpn,11/21/20 8:22,11/21/20 8:22
1469,Mooser,Maximilian,GER,,,100956,,1 / (1),4.9,m,maximilianmooserger,11/21/20 8:22,11/21/20 8:22
1470,Montefusco,Federico,ITA,,,99920,,1 / (1),4.89,m,federicomontefuscoita,11/21/20 8:22,11/21/20 8:22
1471,Kroell,Lukas,AUT,,,97874,,1 / (1),4.87,m,lukaskroellaut,11/21/20 8:22,11/21/20 8:22
1471,Lamon,Lucien,SUI,,,97639,,1 / (1),4.87,m,lucienlamonsui,11/21/20 8:22,11/21/20 8:22
1473,Derungs,Laurin,SUI,,,98342,,1 / (1),4.85,m,laurinderungssui,11/21/20 8:22,11/21/20 8:22
1474,Damiano,Boomer,USA,,,100906,,1 / (1),4.84,m,boomerdamianousa,11/21/20 8:22,11/21/20 8:22
1475,Garcia,Manel,AND,,,100543,,1 / (1),4.82,m,manelgarciaand,11/21/20 8:22,11/21/20 8:22
1476,Petrotnik,Matija,AUT,,,101111,,1 / (1),4.78,m,matijapetrotnikaut,11/21/20 8:22,11/21/20 8:22
1477,Larkiala,Dennis,FIN,,,96549,,1 / (1),4.77,m,dennislarkialafin,11/21/20 8:22,11/21/20 8:22
1478,Konno,Ryushin,JPN,,,98295,,1 / (1),4.74,m,ryushinkonnojpn,11/21/20 8:22,11/21/20 8:22
1479,Uhlmann-Birchmeier,Leo,SUI,,,98591,,1 / (1),4.69,m,leouhlmann-birchmeiersui,11/21/20 8:22,11/21/20 8:22
1480,Schwab,Leo,GER,,,100787,,1 / (1),4.66,m,leoschwabger,11/21/20 8:22,11/21/20 8:22
1481,Ota,Shin,JPN,,,99679,,1 / (1),4.65,m,shinotajpn,11/21/20 8:22,11/21/20 8:22
1482,Yonker,Pierce,USA,,,98757,,1 / (1),4.63,m,pierceyonkerusa,11/21/20 8:22,11/21/20 8:22
1483,Krayer,Julius,SUI,,,98339,,1 / (1),4.53,m,juliuskrayersui,11/21/20 8:22,11/21/20 8:22
1484,Brown,Jose,USA,,,96958,,1 / (1),4.51,m,josebrownusa,11/21/20 8:22,11/21/20 8:22
1485,Fuchs,Dominick,USA,,,98053,,1 / (1),4.39,m,dominickfuchsusa,11/21/20 8:22,11/21/20 8:22
1486,Moller,Robin,EST,,,99860,9390016,1 / (1),4.38,m,robinmollerest,11/21/20 8:22,11/21/20 8:22
1487,Nashimoto,Arata,JPN,,,100748,,1 / (1),4.38,m,aratanashimotojpn,11/21/20 8:22,11/21/20 8:22
1488,Schmid,Gino,SUI,,,98634,,1 / (1),4.37,m,ginoschmidsui,11/21/20 8:22,11/21/20 8:22
1489,Paul,Niklas,AUT,,,99292,,1 / (1),4.35,m,niklaspaulaut,11/21/20 8:22,11/21/20 8:22
1490,Kitamura,Komei,JPN,,,100820,,1 / (1),4.34,m,komeikitamurajpn,11/21/20 8:22,11/21/20 8:22
1490,Conde,Jeremias,ARG,,,100203,,1 / (1),4.34,m,jeremiascondearg,11/21/20 8:22,11/21/20 8:22
1492,Cabaleiro,David,ESP,,,100562,,1 / (1),4.32,m,davidcabaleiroesp,11/21/20 8:22,11/21/20 8:22
1493,Garcia,Guillermo,ESP,,,77103,,1 / (1),4.21,m,guillermogarciaesp,11/21/20 8:22,11/21/20 8:22
1493,Charakliev,Kamen,BUL,,,90447,,1 / (1),4.21,m,kamencharaklievbul,11/21/20 8:22,11/21/20 8:22
1495,Wick,Nando,SUI,,,98260,,1 / (1),4.21,m,nandowicksui,11/21/20 8:22,11/21/20 8:22
1496,Dayton,James,USA,,,100972,,1 / (1),4.19,m,jamesdaytonusa,11/21/20 8:22,11/21/20 8:22
1497,Alicalas,Samuel Gabriel,CAN,,,99353,,1 / (1),4.19,m,samuel gabrielalicalascan,11/21/20 8:22,11/21/20 8:22
1497,Vidisson,Vidir Tristan,ISL,,,97452,9250060,1 / (1),4.19,m,vidir tristanvidissonisl,11/21/20 8:22,11/21/20 8:22
1499,Bauer,Moritz,GER,,,100788,,1 / (1),4.18,m,moritzbauerger,11/21/20 8:22,11/21/20 8:22
1500,Goldau,Paul,GER,,,100772,,2 / (2),4.15,m,paulgoldauger,11/21/20 8:22,11/21/20 8:22
1501,Hioki,Hiroshi,JPN,,,99493,,1 / (1),4.11,m,hiroshihiokijpn,11/21/20 8:22,11/21/20 8:22
1502,Wyatt,Ryland,CAN,,,100939,,1 / (1),4.09,m,rylandwyattcan,11/21/20 8:22,11/21/20 8:22
1502,Wenedig,Markus,AUT,,,101103,,1 / (1),4.09,m,markuswenedigaut,11/21/20 8:22,11/21/20 8:22
1504,Vetorazzi,Luka,AUT,,,101112,,1 / (1),4.06,m,lukavetorazziaut,11/21/20 8:22,11/21/20 8:22
1505,Martins,Edi,POR,,,99963,,1 / (1),4.05,m,edimartinspor,11/21/20 8:22,11/21/20 8:22
1506,Nagasawa,Yusuke,JPN,,,98159,,1 / (1),4.03,m,yusukenagasawajpn,11/21/20 8:22,11/21/20 8:22
1507,Chisholm,Nolan,CAN,,,97949,,1 / (1),3.97,m,nolanchisholmcan,11/21/20 8:22,11/21/20 8:22
1507,Arshinov,Platon,RUS,,,100238,,1 / (1),3.97,m,platonarshinovrus,11/21/20 8:22,11/21/20 8:22
1509,Sang,Martin,FIN,,,100676,,1 / (1),3.93,m,martinsangfin,11/21/20 8:22,11/21/20 8:22
1510,Neshkin,Nikita,RUS,,,95153,9480697,1 / (1),3.92,m,nikitaneshkinrus,11/21/20 8:22,11/21/20 8:22
1511,Hofbauer,Dominik,GER,,,100952,,1 / (1),3.91,m,dominikhofbauerger,11/21/20 8:22,11/21/20 8:22
1512,Pereira Azevedo,Rafael,SUI,,,98594,,1 / (1),3.88,m,rafaelpereira azevedosui,11/21/20 8:22,11/21/20 8:22
1513,England,Tyler,USA,,,100970,,1 / (1),3.87,m,tylerenglandusa,11/21/20 8:22,11/21/20 8:22
1514,Marchalle-Mix,Damien,CAN,,,100012,,1 / (1),3.85,m,damienmarchalle-mixcan,11/21/20 8:22,11/21/20 8:22
1515,Cuperlier,Nicolas,FRA,,,100554,,1 / (1),3.83,m,nicolascuperlierfra,11/21/20 8:22,11/21/20 8:22
1516,Sveinsson,David Snaer,ISL,,,101060,,1 / (1),3.81,m,david snaersveinssonisl,11/21/20 8:22,11/21/20 8:22
1517,Hou,Yaowen,CHN,,,100178,,1 / (1),3.78,m,yaowenhouchn,11/21/20 8:22,11/21/20 8:22
1518,Kawakami,Daishi,JPN,,,100732,,1 / (1),3.75,m,daishikawakamijpn,11/21/20 8:22,11/21/20 8:22
1519,Beck,Jacob,CAN,,,101094,,1 / (1),3.75,m,jacobbeckcan,11/21/20 8:22,11/21/20 8:22
1520,Golland,Carlo Caetano,SUI,,,98351,,1 / (1),3.72,m,carlo caetanogollandsui,11/21/20 8:22,11/21/20 8:22
1521,Schwartz,Bentley,CAN,9,6/22/11 0:00,97343,,1 / (1),3.7,m,bentleyschwartzcan,11/21/20 8:22,11/21/20 8:22
1522,Drechsler,Carl Maria,GER,,,96282,,1 / (1),3.63,m,carl mariadrechslerger,11/21/20 8:22,11/21/20 8:22
1523,Kiefer,Jamie,SUI,,,100950,,1 / (1),3.61,m,jamiekiefersui,11/21/20 8:22,11/21/20 8:22
1524,Steindle,Kanua,GER,,,100802,,2 / (2),3.56,m,kanuasteindleger,11/21/20 8:22,11/21/20 8:22
1524,Darms,Fynn,SUI,,,99986,,1 / (1),3.56,m,fynndarmssui,11/21/20 8:22,11/21/20 8:22
1524,Tokura,Ryunosuke,JPN,,,91162,9300744,1 / (1),3.56,m,ryunosuketokurajpn,11/21/20 8:22,11/21/20 8:22
1527,Michaleski,Jackson,CAN,,,99383,,1 / (1),3.55,m,jacksonmichaleskican,11/21/20 8:22,11/21/20 8:22
1528,Palmiter,Huck,USA,,,96939,,1 / (1),3.54,m,huckpalmiterusa,11/21/20 8:22,11/21/20 8:22
1529,Kushima,Nobumasa,JPN,,,100821,,1 / (1),3.41,m,nobumasakushimajpn,11/21/20 8:22,11/21/20 8:22
1530,Kreuzeder,Jarko,GER,,,99969,,1 / (1),3.4,m,jarkokreuzederger,11/21/20 8:22,11/21/20 8:22
1531,Markelji,Tit,AUT,,,101113,,1 / (1),3.36,m,titmarkeljiaut,11/21/20 8:22,11/21/20 8:22
1532,Maekawa,Yu,JPN,,,99494,,3 / (3),3.24,m,yumaekawajpn,11/21/20 8:22,11/21/20 8:22
1532,Fidalgo Dias,Rafael,POR,,,98620,,1 / (1),3.24,m,rafaelfidalgo diaspor,11/21/20 8:22,11/21/20 8:22
1534,Stroker,Elijah,USA,,,100901,,1 / (1),3.22,m,elijahstrokerusa,11/21/20 8:22,11/21/20 8:22
1535,Tamura,Junichi,JPN,,,95188,,1 / (1),3.16,m,junichitamurajpn,11/21/20 8:22,11/21/20 8:22
1536,Einarsson,Anton Gudni,ISL,,,100172,,1 / (1),3.13,m,anton gudnieinarssonisl,11/21/20 8:22,11/21/20 8:22
1537,Rormark,Bertil,NOR,,,100812,,1 / (1),3.12,m,bertilrormarknor,11/21/20 8:22,11/21/20 8:22
1538,Visuri,Teemu,FIN,,,100677,,1 / (1),3.12,m,teemuvisurifin,11/21/20 8:22,11/21/20 8:22
1539,Schroeter,Luc,SUI,,,98606,,1 / (1),3.07,m,lucschroetersui,11/21/20 8:22,11/21/20 8:22
1540,Ostergaard,Maximilian,DEN,,,100066,,1 / (1),3.03,m,maximilianostergaardden,11/21/20 8:22,11/21/20 8:22
1541,Veitch,Kai,CAN,,,99388,,1 / (1),2.94,m,kaiveitchcan,11/21/20 8:22,11/21/20 8:22
1542,Klingsporn,Lukas,GER,,,100953,,1 / (1),2.93,m,lukasklingspornger,11/21/20 8:22,11/21/20 8:22
1543,Feldbauer,Jacob,USA,,,100087,,1 / (1),2.92,m,jacobfeldbauerusa,11/21/20 8:22,11/21/20 8:22
1544,Bollag,Evan,SUI,,,99961,,1 / (1),2.91,m,evanbollagsui,11/21/20 8:22,11/21/20 8:22
1545,Ranieri-Tenti,Ludovico,ITA,,,99924,,1 / (1),2.9,m,ludovicoranieri-tentiita,11/21/20 8:22,11/21/20 8:22
1545,Hilton,Iorath,GBR,,,100450,,1 / (1),2.9,m,iorathhiltongbr,11/21/20 8:22,11/21/20 8:22
1545,Baksevicius,Gabrielius,LTU,,,88723,1783062,1 / (1),2.9,m,gabrieliusbakseviciusltu,11/21/20 8:22,11/21/20 8:22
1545,Soukup,Jan,CZE,,,75006,,1 / (1),2.9,m,jansoukupcze,11/21/20 8:22,11/21/20 8:22
1549,Rinehart,Kaias,USA,,,98040,,1 / (1),2.9,m,kaiasrinehartusa,11/21/20 8:22,11/21/20 8:22
1550,Lemarignier,Louis,AND,,,100544,,1 / (1),2.86,m,louislemarignierand,11/21/20 8:22,11/21/20 8:22
1551,Brakonier,Noah,AUT,,,98554,,1 / (1),2.84,m,noahbrakonieraut,11/21/20 8:22,11/21/20 8:22
1552,Oka,Kotaro,JPN,,,100819,,1 / (1),2.79,m,kotarookajpn,11/21/20 8:22,11/21/20 8:22
1553,Pittman,Ethan,CAN,,,101088,,1 / (1),2.78,m,ethanpittmancan,11/21/20 8:22,11/21/20 8:22
1553,Suzuki,Yosuke,JPN,,,99650,,1 / (1),2.78,m,yosukesuzukijpn,11/21/20 8:22,11/21/20 8:22
1555,Ranzoni,Andri,SUI,,,99987,,1 / (1),2.75,m,andriranzonisui,11/21/20 8:22,11/21/20 8:22
1556,Hesselink,Thomas,NED,,,100159,,1 / (1),2.73,m,thomashesselinkned,11/21/20 8:22,11/21/20 8:22
1557,Aita,Stefano,AUT,,,101104,,1 / (1),2.69,m,stefanoaitaaut,11/21/20 8:22,11/21/20 8:22
1557,Porte Ruiz,Ian,AND,,,100857,,1 / (1),2.69,m,ianporte ruizand,11/21/20 8:22,11/21/20 8:22
1557,MacNeil,Liam,CAN,,,100940,,1 / (1),2.69,m,liammacneilcan,11/21/20 8:22,11/21/20 8:22
1560,Giess,Austin,AUT,,,101114,,1 / (1),2.67,m,austingiessaut,11/21/20 8:22,11/21/20 8:22
1561,Gipiskis,Jonas,LTU,,,100094,1783075,1 / (1),2.63,m,jonasgipiskisltu,11/21/20 8:22,11/21/20 8:22
1562,Bischofsberger,Andri,SUI,,,99962,,1 / (1),2.59,m,andribischofsbergersui,11/21/20 8:22,11/21/20 8:22
1563,Casey,Zach,USA,,,96943,,1 / (1),2.57,m,zachcaseyusa,11/21/20 8:22,11/21/20 8:22
1564,Rothenb¸hler,Luca,SUI,,,100251,,1 / (1),2.55,m,lucarothenb¸hlersui,11/21/20 8:22,11/21/20 8:22
1565,Pilon,Adam,USA,,,94016,,1 / (1),2.53,m,adampilonusa,11/21/20 8:22,11/21/20 8:22
1566,Kanno,Hiroka,JPN,,,100733,,1 / (1),2.46,m,hirokakannojpn,11/21/20 8:22,11/21/20 8:22
1567,Davidson,Cohen,CAN,14,1/21/06 0:00,101044,,1 / (1),2.44,m,cohendavidsoncan,11/21/20 8:22,11/21/20 8:22
1568,Steiger,Otto,GBR,,,99966,,1 / (1),2.43,m,ottosteigergbr,11/21/20 8:22,11/21/20 8:22
1569,Marcelli,Matteo,ITA,,,97249,,1 / (1),2.42,m,matteomarcelliita,11/21/20 8:22,11/21/20 8:22
1569,Nyvelt,Nico,AUT,,,98374,,1 / (1),2.42,m,niconyveltaut,11/21/20 8:22,11/21/20 8:22
1571,Del Rue,Nathan,FRA,,,100555,,1 / (1),2.37,m,nathandel ruefra,11/21/20 8:22,11/21/20 8:22
1572,Petkevicus,Rytas,CAN,,,100582,,1 / (1),2.34,m,rytaspetkevicuscan,11/21/20 8:22,11/21/20 8:22
1573,Hynynen,Roope,FIN,,,100678,,1 / (1),2.32,m,roopehynynenfin,11/21/20 8:22,11/21/20 8:22
1574,Polke,Moritz,GER,,,100780,,1 / (1),2.3,m,moritzpolkeger,11/21/20 8:22,11/21/20 8:22
1575,Yan,Chuan,CHN,,,96898,,1 / (1),2.29,m,chuanyanchn,11/21/20 8:22,11/21/20 8:22
1576,Fischer,Cedric,SUI,,,98348,,1 / (1),2.27,m,cedricfischersui,11/21/20 8:22,11/21/20 8:22
1577,Davidson,Zander,USA,,,97834,,1 / (1),2.25,m,zanderdavidsonusa,11/21/20 8:22,11/21/20 8:22
1578,Nakagawa,Toma,JPN,,,98291,,1 / (1),2.17,m,tomanakagawajpn,11/21/20 8:22,11/21/20 8:22
1579,Barandun,Ilja,SUI,,,99984,,1 / (1),2.1,m,iljabarandunsui,11/21/20 8:22,11/21/20 8:22
1580,Viktorsson,Viktor Franklin,ISL,,,100022,9250073,1 / (1),2.08,m,viktor franklinviktorssonisl,11/21/20 8:22,11/21/20 8:22
1580,Ringdorfer,Marco,AUT,,,100510,,1 / (1),2.08,m,marcoringdorferaut,11/21/20 8:22,11/21/20 8:22
1580,Romero,Francisco,ESP,,,94873,9490224,1 / (1),2.08,m,franciscoromeroesp,11/21/20 8:22,11/21/20 8:22
1583,Aurell,Matous,CZE,,,100158,,1 / (1),2.05,m,matousaurellcze,11/21/20 8:22,11/21/20 8:22
1584,Rondepierre,Malo,FRA,,,100069,,1 / (1),2.01,m,malorondepierrefra,11/21/20 8:22,11/21/20 8:22
1585,Giess,Miles,AUT,,,101115,,1 / (1),1.99,m,milesgiessaut,11/21/20 8:22,11/21/20 8:22
1586,Pfister,Joel,SUI,,,98346,,1 / (1),1.94,m,joelpfistersui,11/21/20 8:22,11/21/20 8:22
1587,Egle,Vyacheslav,RUS,,,88417,9480539,1 / (1),1.94,m,vyacheslaveglerus,11/21/20 8:22,11/21/20 8:22
1588,Polatty,Brenner,USA,,,97812,,1 / (1),1.93,m,brennerpolattyusa,11/21/20 8:22,11/21/20 8:22
1589,Kanazashi,Daisuke,JPN,,,89471,,1 / (1),1.91,m,daisukekanazashijpn,11/21/20 8:22,11/21/20 8:22
1590,Cervos,Oriol,ESP,,,100563,,1 / (1),1.9,m,oriolcervosesp,11/21/20 8:22,11/21/20 8:22
1591,Moteki,Tomohiko,JPN,,,95101,,1 / (1),1.86,m,tomohikomotekijpn,11/21/20 8:22,11/21/20 8:22
1592,Brandl,Matteo,GER,,,100781,,1 / (1),1.84,m,matteobrandlger,11/21/20 8:22,11/21/20 8:22
1593,Bishop,Max,CAN,,,101089,,1 / (1),1.83,m,maxbishopcan,11/21/20 8:22,11/21/20 8:22
1594,Brett,Eli,CAN,11,3/2/09 0:00,101045,,1 / (1),1.82,m,elibrettcan,11/21/20 8:22,11/21/20 8:22
1595,Keizer,Tibbe,NED,,,100839,,1 / (1),1.81,m,tibbekeizerned,11/21/20 8:22,11/21/20 8:22
1596,Lee,Aiden,CAN,13,6/20/07 0:00,100643,,1 / (1),1.79,m,aidenleecan,11/21/20 8:22,11/21/20 8:22
1597,Graf,Vincent,SUI,,,99985,,1 / (1),1.78,m,vincentgrafsui,11/21/20 8:22,11/21/20 8:22
1598,Binggeli,Nik,SUI,,,99621,,1 / (1),1.78,m,nikbinggelisui,11/21/20 8:22,11/21/20 8:22
1599,Gronlund,Olav,NOR,,,100715,,1 / (1),1.77,m,olavgronlundnor,11/21/20 8:22,11/21/20 8:22
1599,Murayama,Tomoya,JPN,,,89635,,1 / (1),1.77,m,tomoyamurayamajpn,11/21/20 8:22,11/21/20 8:22
1599,Solberg,Sindre,NOR,,,97689,,1 / (1),1.77,m,sindresolbergnor,11/21/20 8:22,11/21/20 8:22
1602,Veitch,Ethan,CAN,,,99381,,1 / (1),1.75,m,ethanveitchcan,11/21/20 8:22,11/21/20 8:22
1603,MacHicao,Lorenzo,CHI,,,97544,9110027,1 / (1),1.7,m,lorenzomachicaochi,11/21/20 8:22,11/21/20 8:22
1604,TALBOT-JONES,Jonathan,CAN,,,83745,,1 / (1),1.65,m,jonathantalbot-jonescan,11/21/20 8:22,11/21/20 8:22
1605,Sato,Kenta,JPN,,,99487,,1 / (1),1.64,m,kentasatojpn,11/21/20 8:22,11/21/20 8:22
1606,Oehler,Finn,SUI,,,98628,,1 / (1),1.62,m,finnoehlersui,11/21/20 8:22,11/21/20 8:22
1607,Isaacs,Rogan,USA,,,99534,,1 / (1),1.61,m,roganisaacsusa,11/21/20 8:22,11/21/20 8:22
1608,Gower,Brett,CAN,,,100652,,1 / (1),1.6,m,brettgowercan,11/21/20 8:22,11/21/20 8:22
1609,Shilwari,Inam,NOR,,,100813,,1 / (1),1.56,m,inamshilwarinor,11/21/20 8:22,11/21/20 8:22
1610,Maaninka,Tuukka,FIN,,,100679,,1 / (1),1.54,m,tuukkamaaninkafin,11/21/20 8:22,11/21/20 8:22
1611,Harrell,Nathan,USA,,,101070,,1 / (1),1.53,m,nathanharrellusa,11/21/20 8:22,11/21/20 8:22
1612,Nang,Kanel,USA,,,100088,,1 / (1),1.46,m,kanelnangusa,11/21/20 8:22,11/21/20 8:22
1613,Van De Langenberg,Elijah,NED,,,99974,,1 / (1),1.46,m,elijahvan de langenbergned,11/21/20 8:22,11/21/20 8:22
1614,Sullivan,Thadeus,USA,,,98034,,1 / (1),1.45,m,thadeussullivanusa,11/21/20 8:22,11/21/20 8:22
1615,Aloy,Teiva,FRA,,,100549,,1 / (1),1.42,m,teivaaloyfra,11/21/20 8:22,11/21/20 8:22
1616,Babilon,David,GER,,,100782,,1 / (1),1.38,m,davidbabilonger,11/21/20 8:22,11/21/20 8:22
1617,Paracka,Tobias,SVK,,,101141,,1 / (1),1.37,m,tobiasparackasvk,11/21/20 8:22,11/21/20 8:22
1618,Ohashi,Kaito,JPN,,,97907,,1 / (1),1.37,m,kaitoohashijpn,11/21/20 8:22,11/21/20 8:22
1618,Vosahlo,Jakub,CZE,,,99373,,1 / (1),1.37,m,jakubvosahlocze,11/21/20 8:22,11/21/20 8:22
1620,Garvila,Vietar,AUT,,,101098,,1 / (1),1.32,m,vietargarvilaaut,11/21/20 8:22,11/21/20 8:22
1620,Fisher,Ben,CAN,,,100941,,1 / (1),1.32,m,benfishercan,11/21/20 8:22,11/21/20 8:22
1622,Brandner,Michael,AUT,,,101116,,1 / (1),1.32,m,michaelbrandneraut,11/21/20 8:22,11/21/20 8:22
1623,Caprez,Mauro,SUI,,,98336,,1 / (1),1.29,m,maurocaprezsui,11/21/20 8:22,11/21/20 8:22
1624,Grummer,Chance,USA,,,100902,,1 / (1),1.28,m,chancegrummerusa,11/21/20 8:22,11/21/20 8:22
1625,Andrason,Hilmar Pall,ISL,,,101061,,1 / (1),1.26,m,hilmar pallandrasonisl,11/21/20 8:22,11/21/20 8:22
1625,Stojchevski,Hristijan,MKD,,,99801,,1 / (1),1.26,m,hristijanstojchevskimkd,11/21/20 8:22,11/21/20 8:22
1627,Ishida,Takuya,JPN,,,91426,,1 / (1),1.24,m,takuyaishidajpn,11/21/20 8:22,11/21/20 8:22
1628,Takada,Yoshitaka,JPN,,,100734,,1 / (1),1.22,m,yoshitakatakadajpn,11/21/20 8:22,11/21/20 8:22
1629,Lane,Terry,CAN,9,3/21/11 0:00,101046,,1 / (1),1.21,m,terrylanecan,11/21/20 8:22,11/21/20 8:22
1630,Nigro,Alessandro,ITA,,,97245,,1 / (1),1.21,m,alessandronigroita,11/21/20 8:22,11/21/20 8:22
1631,Whitaker,Lucas,CAN,,,97983,,1 / (1),1.16,m,lucaswhitakercan,11/21/20 8:22,11/21/20 8:22
1632,Pearse,Ben,CAN,19,9/20/01 0:00,97229,,1 / (1),1.16,m,benpearsecan,11/21/20 8:22,11/21/20 8:22
1633,Caduff,Silas Mael,SUI,,,98341,,1 / (1),1.13,m,silas maelcaduffsui,11/21/20 8:22,11/21/20 8:22
1634,Lodjinovic,Veljko,SRB,,,100628,,1 / (1),1.12,m,veljkolodjinovicsrb,11/21/20 8:22,11/21/20 8:22
1635,Rizzi,Giovanni,SUI,,,93567,9510445,1 / (1),1.05,m,giovannirizzisui,11/21/20 8:22,11/21/20 8:22
1636,Bailly Salin,Tom,FRA,,,100070,,1 / (1),1.01,m,tombailly salinfra,11/21/20 8:22,11/21/20 8:22
1637,Seferovic,Zan,GER,,,100954,,1 / (1),0.97,m,zanseferovicger,11/21/20 8:22,11/21/20 8:22
1638,Urfer,Aaron,SUI,,,98626,,1 / (1),0.97,m,aaronurfersui,11/21/20 8:22,11/21/20 8:22
1639,Sierra,Maximilian,USA,,,100570,,1 / (1),0.94,m,maximiliansierrausa,11/21/20 8:22,11/21/20 8:22
1640,Svoboda,Tobias,CZE,,,100804,,1 / (1),0.94,m,tobiassvobodacze,11/21/20 8:22,11/21/20 8:22
1641,Tsukuda,Fumiya,JPN,,,100818,,1 / (1),0.93,m,fumiyatsukudajpn,11/21/20 8:22,11/21/20 8:22
1642,Schmidt,Felix,GER,,,100783,,1 / (1),0.92,m,felixschmidtger,11/21/20 8:22,11/21/20 8:22
1643,Yamamoto,Yuki,JPN,,,100919,,1 / (1),0.91,m,yukiyamamotojpn,11/21/20 8:22,11/21/20 8:22
1643,Boylan,Joel,CAN,,,80539,,1 / (1),0.91,m,joelboylancan,11/21/20 8:22,11/21/20 8:22
1645,Meiklejohn,Alistair,GBR,,,100994,,1 / (1),0.83,m,alistairmeiklejohngbr,11/21/20 8:22,11/21/20 8:22
1646,Diener,Arvian,SUI,,,99778,,1 / (1),0.81,m,arviandienersui,11/21/20 8:22,11/21/20 8:22
1647,Sonoda,Ko,JPN,,,100745,,2 / (2),0.79,m,kosonodajpn,11/21/20 8:22,11/21/20 8:22
1648,Vasarainen,Sami,FIN,,,100680,,1 / (1),0.76,m,samivasarainenfin,11/21/20 8:22,11/21/20 8:22
1649,Proz,Matey,CZE,,,100157,,1 / (1),0.68,m,mateyprozcze,11/21/20 8:22,11/21/20 8:22
1650,Rohrmoser,Mario,AUT,,,101110,,1 / (1),0.66,m,mariorohrmoseraut,11/21/20 8:22,11/21/20 8:22
1651,N‰slund,Bjˆrn,SUI,,,98629,,1 / (1),0.65,m,bjˆrnn‰slundsui,11/21/20 8:22,11/21/20 8:22
1652,Polatty,Rylan,USA,,,99526,,1 / (1),0.64,m,rylanpolattyusa,11/21/20 8:22,11/21/20 8:22
1653,Yoshioka,Seiji,JPN,,,97891,,1 / (1),0.62,m,seijiyoshiokajpn,11/21/20 8:22,11/21/20 8:22
1654,Melanson,Daeman,CAN,10,9/17/10 0:00,101047,,1 / (1),0.6,m,daemanmelansoncan,11/21/20 8:22,11/21/20 8:22
1655,Michaleski,Mathew,CAN,12,11/9/08 0:00,100583,,1 / (1),0.58,m,mathewmichaleskican,11/21/20 8:22,11/21/20 8:22
1656,Fischer,Patrice,SUI,,,98344,,1 / (1),0.49,m,patricefischersui,11/21/20 8:22,11/21/20 8:22
1657,Blasco,Flavien,FRA,,,100550,,1 / (1),0.47,m,flavienblascofra,11/21/20 8:22,11/21/20 8:22
